tapped_wt,pouring_wt,last_heel_metal,lcrca_addition_1,sg_pigaddition_1,sg_pigaddition_2,rr,graphite,silicon_addition_1,silicon_addition_2,mn,low_re_fsm,zero_re_fsm,high_re_fsm,ultraseed,superseed,cs,al,preseed,tapping_temp,pouring_temp,pouring_time_sec,fsm,barinoc,reseed,sb,bath_s,crca,sg_pig,sorel_total,sorel_addition,rr_1,heel,ce,c,si,mn_1,p,s,cr,ni,al_1,cu,co,nb,ti,v,w,pb,sn,as,zr,ce_1,sb_1,b,zn,n,fe,fsmaddition_mt,mg_recovery,defect,feat_ce_calculated,feat_ce_hypo_risk,feat_ce_hyper_risk,feat_ce_optimal,feat_temp_loss,feat_temp_loss_risk,feat_temp_loss_low,feat_pouring_stability,feat_pouring_risk,feat_oxidation_risk,feat_graphitization_index,feat_white_iron_risk,feat_shrinkage_risk_index,feat_gas_risk_index,feat_chemistry_instability,feat_chemistry_ok,cluster,dbscan_cluster,pca_pc1,pca_pc2
5.5,5.0,0.0,1970.0,720.0,0.0,1910.0,80.0,48.0,10.0,0.0,31.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,1430.0,1376.0,108.0,1.13,22.0,0.0,0.165,0.015,36.0,13.0,100.0,2.0,35.0,0.0,4.24,3.58,2.57,0.209,0.0384,0.0112,0.0168,0.0105,0.0069,0.0801,0.0042,0.00032,0.0154,0.0054,0.0018,0.0018,0.0023,0.0034,0.0013,0.0024,0.0049,0.0008,0.0011,0.0032,93.4,11.27,0.31%,0,4.24,0,0,1,54.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,0.024965911709639202,-0.35547785238158947
4.8,4.6,0.0,2030.0,790.0,0.0,1170.0,76.0,32.0,3.0,0.0,48.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1437.0,1371.0,75.0,1.0,19.0,0.0,0.141,0.015,42.0,16.0,0.0,0.0,41.0,0.0,4.17,3.64,2.07,0.262,0.0335,0.0117,0.0153,0.0269,0.0059,0.4095,0.0033,0.00065,0.0177,0.0056,0.0019,0.0019,0.002,0.0039,0.0012,0.0035,0.0045,0.00153,0.0015,0.0041,93.1,10.0,0.34%,0,4.17,1,0,0,66.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,2,-1.8503696799335758,-2.321158730887078
7.4,7.0,0.0,2430.0,760.0,0.0,2270.0,90.0,70.0,10.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1425.0,1370.0,117.0,1.01,30.0,0.0,0.225,0.014,33.0,10.0,240.0,3.0,31.0,0.0,4.21,3.55,2.57,0.235,0.0346,0.0097,0.0204,0.0131,0.0071,0.371,0.0047,0.00083,0.015,0.0072,0.0016,0.0014,0.0028,0.0034,0.0021,0.0034,0.0043,0.00082,0.0039,0.0035,93.1,10.14,0.35%,0,4.21,0,0,1,55.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,-0.11896938846569187,-1.075878772446328
4.7,4.6,0.0,1960.0,740.0,0.0,1900.0,80.0,15.0,4.0,0.0,49.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,1438.0,1378.0,81.0,1.04,19.0,0.0,0.138,0.016,42.0,16.0,0.0,0.0,40.0,0.0,4.12,3.58,2.11,0.273,0.0287,0.0116,0.0174,0.0101,0.012,0.4095,0.0033,0.00051,0.0157,0.0054,0.0018,0.0019,0.0022,0.0039,0.0029,0.0035,0.0045,0.00084,0.0021,0.0033,93.2,10.43,0.32%,0,4.12,1,0,0,60.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,2,-1.9597506007532055,-1.2244854738399924
4.5,3.7,0.0,1870.0,730.0,0.0,1370.0,75.0,68.0,0.0,0.0,24.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,1440.0,1371.0,81.0,1.07,18.0,0.0,0.135,0.012,42.0,16.0,0.0,0.0,42.0,0.0,4.18,3.52,2.57,0.214,0.0367,0.0096,0.0171,0.0152,0.0082,0.177,0.0029,0.00073,0.022,0.0056,0.0017,0.0014,0.0021,0.0032,0.0012,0.0022,0.0045,0.00072,0.0016,0.0026,93.3,10.67,0.30%,0,4.18,1,0,0,69.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,-2.2196667118562647,-0.0837886497864777
4.5,3.9,0.0,1650.0,650.0,0.0,1190.0,62.0,12.0,1.0,0.0,25.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,1436.0,1370.0,83.0,1.11,18.0,0.0,0.135,0.016,37.0,14.0,0.0,0.0,36.0,0.0,4.21,3.54,2.61,0.217,0.0388,0.011,0.018,0.0151,0.007,0.139,0.0029,0.0004,0.0201,0.0053,0.0023,0.0017,0.0022,0.0039,0.0022,0.0021,0.0049,0.00075,0.0016,0.0027,93.3,11.11,0.32%,0,4.21,0,0,1,66.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,-1.0542659979605042,-0.8615469730023579
3.6,3.5,0.0,1520.0,1220.0,0.0,650.0,42.0,155.0,13.0,0.0,19.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,1451.0,1388.0,80.0,1.06,15.0,0.0,0.108,0.013,42.0,34.0,210.0,6.0,18.0,0.0,4.15,3.16,3.87,0.155,0.04,0.0073,0.0152,0.0097,0.0193,0.0542,0.0039,0.00028,0.026,0.0074,0.0049,0.0017,0.0033,0.0018,0.0014,0.0014,0.005,0.00043,0.0011,0.0036,92.6,10.56,0.33%,0,4.15,1,0,0,63.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,2,-1,-4.593537284923503,6.915786094885194
4.8,4.5,0.0,2030.0,520.0,0.0,1910.0,82.0,11.0,2.0,0.0,50.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,1438.0,1374.0,95.0,1.04,20.0,0.0,0.144,0.011,42.0,11.0,340.0,7.0,40.0,0.0,4.16,3.65,1.98,0.155,0.0381,0.0109,0.0173,0.0125,0.0078,0.0309,0.0056,0.00057,0.0164,0.0066,0.0017,0.0015,0.0023,0.0036,0.0012,0.0032,0.0046,0.00066,0.0018,0.0041,94.0,10.42,0.29%,0,4.16,1,0,0,64.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,6,-0.7785588373009882,-1.6069578268512357
6.0,5.9,0.0,2410.0,1120.0,0.0,1320.0,102.0,24.0,4.0,0.0,63.0,0.0,0.0,8.7,0.0,0.0,0.0,0.0,1436.0,1370.0,118.0,1.05,24.0,0.0,0.18,0.013,40.0,19.0,0.0,0.0,41.0,0.0,4.18,3.64,2.08,0.159,0.0323,0.0117,0.0177,0.0184,0.0061,0.4095,0.0043,0.0006,0.0175,0.0059,0.0018,0.0016,0.0022,0.0033,0.0012,0.0033,0.0047,0.00072,0.0017,0.0029,93.3,10.5,0.28%,0,4.18,1,0,0,66.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,-0.8649816042500228,-1.0038875007260926
4.8,4.6,0.0,2030.0,610.0,0.0,1760.0,88.0,28.0,5.0,0.0,53.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,1437.0,1378.0,83.0,1.1,19.0,0.0,0.144,0.019,42.0,13.0,400.0,8.0,37.0,0.0,4.17,3.64,2.03,0.169,0.0354,0.0113,0.0223,0.0136,0.0092,0.0472,0.0056,0.00052,0.0128,0.006,0.002,0.0018,0.0026,0.0039,0.0014,0.0036,0.0049,0.00064,0.0012,0.0033,93.9,11.04,0.31%,0,4.17,1,0,0,59.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,6,-0.8593586204327613,-1.341542278701954
4.8,4.6,0.0,2080.0,920.0,0.0,1470.0,83.0,0.0,0.0,0.0,50.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,1439.0,1377.0,81.0,1.04,19.0,0.0,0.144,0.0153,43.0,19.0,0.0,0.0,38.0,0.0,4.18,3.64,2.09,0.292,0.035,0.0109,0.0184,0.0124,0.0069,0.4095,0.0052,0.00075,0.0169,0.0064,0.0018,0.0015,0.0027,0.0037,0.0013,0.0034,0.0048,0.00082,0.0024,0.003,93.1,10.42,0.32%,0,4.18,1,0,0,62.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,2,-2.251661279656232,-1.6592904727692
18.0,16.7,0.0,6560.0,3070.0,0.0,5720.0,310.0,106.0,18.0,0.0,179.0,0.0,0.0,21.0,0.0,0.0,0.0,20.0,1437.0,1361.0,150.0,1.22,52.8,0.0,0.69,0.014,40.0,13.0,1640.0,12.0,32.0,0.0,4.27,3.74,2.04,0.173,0.0349,0.0072,0.0208,0.0122,0.0095,0.0327,0.0056,0.0012,0.0125,0.0052,0.0017,0.0018,0.0027,0.0034,0.0024,0.0032,0.0047,0.00091,0.0014,0.0046,93.8,12.17,0.28%,0,4.27,0,0,1,76.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,-1,9.710711183672478,2.1389375126868453
7.4,7.0,0.0,3230.0,1240.0,0.0,2020.0,135.0,70.0,4.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1430.0,1370.0,111.0,1.05,30.0,0.0,0.225,0.015,44.0,17.0,500.0,7.0,33.0,0.0,4.2,3.54,2.56,0.229,0.0372,0.0115,0.0167,0.01,0.0067,0.393,0.0032,0.001,0.0151,0.0054,0.0016,0.0014,0.0024,0.0035,0.0022,0.0035,0.0042,0.00072,0.0026,0.0038,93.1,10.54,0.33%,0,4.2,0,0,1,60.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,1.2388676023201175,-0.9853435859751831
5.0,4.5,0.0,2310.0,740.0,0.0,2030.0,100.0,30.0,1.0,0.0,55.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1438.0,1376.0,90.0,1.1,20.0,0.0,0.15,0.015,42.0,13.0,420.0,8.0,37.0,0.0,4.15,3.64,1.95,0.161,0.0375,0.0106,0.0187,0.0127,0.0087,0.0497,0.0056,0.00042,0.0152,0.0062,0.0018,0.0018,0.0026,0.004,0.0013,0.0035,0.0047,0.00061,0.0021,0.005,94.0,11.0,0.30%,0,4.15,1,0,0,62.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,6,-0.6419818228662362,-1.3708094526851962
4.9,4.5,0.0,2090.0,710.0,0.0,1790.0,82.0,25.0,0.0,0.0,53.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,1436.0,1370.0,93.0,1.08,20.0,0.0,0.147,0.014,43.0,14.0,310.0,6.0,37.0,0.0,4.17,3.64,2.03,0.172,0.0364,0.0112,0.0201,0.0142,0.0089,0.0266,0.0044,0.00087,0.0146,0.0053,0.0015,0.0016,0.0024,0.0037,0.0015,0.0034,0.0051,0.00065,0.0016,0.0032,93.9,10.82,0.29%,0,4.17,1,0,0,66.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,6,-0.6099497584500669,-1.5793548342976733
4.8,4.65,0.0,2010.0,710.0,0.0,1590.0,85.0,33.0,6.0,0.0,53.0,0.0,0.0,6.75,0.0,0.0,0.0,0.0,1434.0,1371.0,98.0,1.1,20.0,0.0,0.147,0.019,42.0,15.0,200.0,4.0,37.0,0.0,4.17,3.64,2.05,0.158,0.0379,0.0091,0.0181,0.0117,0.0099,0.0296,0.004,0.00084,0.0151,0.0055,0.0017,0.0017,0.0022,0.0037,0.0013,0.0033,0.0048,0.0006,0.003,0.004,93.9,11.04,0.31%,0,4.17,1,0,0,63.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,6,-0.6549213117645761,-1.0841260062758722
4.8,4.6,0.0,2010.0,690.0,0.0,1790.0,88.0,40.0,0.0,0.0,51.0,0.0,0.0,6.75,0.0,0.0,0.0,0.0,1437.0,1373.0,103.0,1.06,20.0,0.0,0.147,0.017,42.0,14.0,310.0,6.0,37.0,0.0,4.18,3.65,2.03,0.147,0.0356,0.0101,0.0183,0.0137,0.0093,0.0233,0.0056,0.00041,0.0135,0.0058,0.0018,0.0017,0.0026,0.0037,0.0013,0.0035,0.0048,0.00063,0.0017,0.0044,94.0,10.63,0.31%,0,4.18,1,0,0,64.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,6,-0.632701618281031,-1.2408040470123083
5.5,5.1,0.0,2320.0,820.0,0.0,2260.0,98.0,70.0,10.0,0.0,32.0,0.0,0.0,7.7,0.0,0.0,0.0,0.0,1436.0,1367.0,99.0,1.16,22.0,0.0,0.165,0.02,42.0,15.0,100.0,2.0,41.0,0.0,4.25,3.58,2.59,0.236,0.0384,0.0097,0.0197,0.0131,0.0082,0.149,0.0049,0.0013,0.018,0.0056,0.002,0.0017,0.0026,0.0038,0.0013,0.0021,0.0049,0.0008,0.0023,0.0026,93.2,11.64,0.33%,0,4.25,0,0,1,69.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,0.13240549503359952,-0.2885846624283278
5.0,4.6,0.0,2100.0,740.0,0.0,1750.0,98.0,59.0,0.0,0.0,29.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1435.0,1371.0,90.0,1.16,20.0,0.0,0.15,0.03,42.0,15.0,410.0,8.0,35.0,0.0,4.23,3.58,2.52,0.237,0.0401,0.0084,0.0366,0.0147,0.0115,0.101,0.0056,0.0024,0.0206,0.0058,0.0018,0.0017,0.0028,0.0037,0.0014,0.0022,0.0044,0.00062,0.0034,0.0038,93.3,11.6,0.39%,0,4.23,0,0,1,64.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,-0.5409127385247124,-0.6769654026015175
4.0,3.45,0.0,1800.0,530.0,0.0,1470.0,80.0,32.0,8.0,0.0,44.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,1437.0,1375.0,79.0,1.1,16.0,0.0,0.12,0.02,43.0,13.0,400.0,10.0,35.0,0.0,4.28,3.76,1.99,0.155,0.0376,0.0096,0.0227,0.0142,0.0102,0.0228,0.0056,0.0025,0.0169,0.0057,0.0019,0.0017,0.0029,0.0036,0.0013,0.0034,0.0044,0.00048,0.005,0.0037,93.9,11.0,0.33%,0,4.28,0,0,1,62.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.2873361959326977,-1.3475936524127312
4.0,3.5,0.0,910.0,310.0,0.0,830.0,46.0,28.0,0.0,0.0,42.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,1437.0,1374.0,71.0,1.05,16.0,0.0,0.12,0.016,30.0,8.0,250.0,6.0,20.0,0.0,4.3,3.78,2.01,0.171,0.0389,0.0089,0.0218,0.0132,0.0122,0.0226,0.0056,0.0024,0.0179,0.0062,0.0016,0.0015,0.0028,0.0036,0.0027,0.0035,0.004,0.00087,0.0029,0.0042,93.8,10.5,0.33%,0,4.3,0,0,1,63.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,-0.2893367103412355,-1.3613003013251364
4.0,3.9,0.0,1610.0,630.0,0.0,1360.0,65.0,75.0,10.0,0.0,22.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,1435.0,1366.0,68.0,1.08,16.0,0.0,0.12,0.016,40.0,16.0,0.0,0.0,34.0,0.0,4.19,3.53,2.56,0.23,0.0377,0.0089,0.0211,0.0137,0.0147,0.1,0.0056,0.0027,0.0212,0.0057,0.0015,0.0012,0.003,0.004,0.0014,0.0024,0.0042,0.00062,0.005,0.002,93.4,10.75,0.33%,0,4.19,1,0,0,69.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,-2.645243923251449,-0.34588185862352827
9.2,9.1,0.0,3840.0,1830.0,0.0,3530.0,155.0,9.0,6.0,0.0,102.0,0.0,0.0,14.0,0.0,0.0,0.0,9.0,1432.0,1371.0,118.0,1.11,37.0,0.0,0.276,0.019,42.0,20.0,0.0,0.0,38.0,0.0,4.16,3.63,2.05,0.277,0.034,0.0099,0.0162,0.0105,0.0078,0.4095,0.0034,0.0011,0.0145,0.0057,0.0019,0.0018,0.0022,0.0037,0.0025,0.0036,0.0052,0.00088,0.0014,0.0044,93.3,11.09,0.32%,0,4.16,1,0,0,61.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,1.605386021065699,-0.8239718193641836
6.0,5.85,0.0,2500.0,1100.0,0.0,1900.0,106.0,35.0,0.0,0.0,65.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0,1442.0,1378.0,135.0,1.08,24.0,0.0,0.18,0.016,42.0,18.0,0.0,0.0,40.0,0.0,4.16,3.63,2.07,0.242,0.0337,0.0103,0.0197,0.0172,0.0079,0.4095,0.0038,0.0018,0.0203,0.0056,0.0016,0.0017,0.0022,0.0038,0.0013,0.0033,0.0048,0.00082,0.0022,0.0022,93.3,10.83,0.30%,0,4.16,1,0,0,64.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,-0.9429605685511687,-0.925044613922591
4.5,3.4,0.0,1890.0,620.0,0.0,1910.0,91.0,27.0,4.0,0.0,51.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1435.0,1373.0,70.0,1.13,18.0,0.0,0.135,0.018,42.0,14.0,80.0,2.0,42.0,0.0,4.23,3.71,2.0,0.169,0.0392,0.0112,0.0179,0.0103,0.0094,0.0453,0.0037,0.0014,0.0182,0.0051,0.002,0.002,0.0022,0.0044,0.0014,0.0038,0.0049,0.00058,0.0022,0.0036,93.9,11.33,0.31%,0,4.23,0,0,1,62.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.27801746773837577,-1.8809667220376964
2.8,2.6,0.0,2240.0,1820.0,0.0,1230.0,74.0,205.0,9.0,0.0,15.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1455.0,1387.0,118.0,1.07,12.0,0.0,0.084,0.017,40.0,33.0,310.0,6.0,22.0,0.0,4.17,3.19,3.85,0.162,0.0385,0.0075,0.019,0.0092,0.0193,0.0219,0.0046,0.0016,0.0318,0.0081,0.0049,0.002,0.003,0.0017,0.0013,0.0016,0.0049,0.00036,0.0027,0.00049,92.6,10.71,0.35%,0,4.17,1,0,0,68.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,2,-1,-4.3714344925400175,7.452387090966511
2.8,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1453.0,1392.0,100.0,1.07,12.0,0.0,0.084,0.017,30.0,0.0,0.0,0.0,0.0,0.0,4.11,3.13,3.85,0.163,0.0393,0.0069,0.0186,0.009,0.0191,0.0214,0.0046,0.0013,0.0322,0.0082,0.0049,0.0018,0.003,0.0018,0.0012,0.0015,0.0047,0.00038,0.0026,0.0015,92.6,10.71,0.35%,0,4.11,1,0,0,61.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,2,-1,-6.406064752457053,5.085985392336076
13.0,12.5,0.0,5020.0,1850.0,0.0,4290.0,220.0,70.0,0.0,0.0,163.0,0.0,0.0,20.0,0.0,0.0,0.0,14.0,1432.0,1365.0,144.0,1.25,52.0,0.0,0.39,0.017,39.0,14.0,1340.0,10.0,33.0,0.0,4.29,3.76,2.04,0.179,0.0364,0.0075,0.0244,0.0172,0.0111,0.0223,0.0056,0.0014,0.0145,0.0062,0.0021,0.0019,0.0027,0.0039,0.0031,0.0041,0.0042,0.0005,0.006,0.0036,93.8,12.54,0.29%,0,4.29,0,0,1,67.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,-1,7.161352892363263,0.559997489348686
4.8,4.65,0.0,2000.0,500.0,0.0,1890.0,81.0,27.0,4.0,0.0,52.0,0.0,0.0,6.75,0.0,0.0,0.0,4.0,1439.0,1377.0,78.0,1.08,20.0,0.0,0.144,0.017,42.0,10.0,410.0,9.0,39.0,0.0,4.17,3.65,2.02,0.173,0.0372,0.0097,0.0242,0.0146,0.0089,0.0485,0.0056,0.0016,0.0175,0.0056,0.0019,0.0015,0.0026,0.0035,0.0013,0.0032,0.0048,0.00049,0.0018,0.0048,93.9,10.83,0.33%,0,4.17,1,0,0,62.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,6,-0.8995124825533544,-1.3735968905740055
6.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1430.0,1372.0,72.0,1.08,24.0,0.0,0.18,0.018,30.0,0.0,0.0,0.0,0.0,0.0,4.2,3.66,2.1,0.192,0.0357,0.0109,0.0232,0.014,0.007,0.0277,0.0056,0.0014,0.0142,0.0057,0.0017,0.0017,0.0027,0.0036,0.0025,0.0035,0.0047,0.001,0.0025,0.0033,93.8,10.83,0.32%,0,4.2,0,0,1,58.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,-0.8094407500370238,-2.2339108477156127
18.0,16.7,0.0,6560.0,4110.0,0.0,5720.0,316.0,98.0,0.0,0.0,179.0,0.0,0.0,21.0,0.0,0.0,0.0,20.0,1437.0,1363.0,165.0,1.3,52.8,0.0,0.69,0.019,41.0,17.0,1640.0,11.0,32.0,0.0,4.26,3.74,2.02,0.179,0.0379,0.0084,0.0197,0.0152,0.0069,0.0248,0.0056,0.0012,0.0136,0.0059,0.002,0.0016,0.0026,0.0037,0.0028,0.0037,0.0041,0.00056,0.0022,0.0053,93.9,13.0,0.27%,0,4.26,0,0,1,74.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,-1,9.970560105420205,1.5158644929539855
3.6,3.5,0.0,1410.0,1240.0,0.0,750.0,43.0,157.0,5.0,0.0,20.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1451.0,1386.0,71.0,1.11,15.0,0.0,0.108,0.013,39.0,34.0,200.0,6.0,21.0,0.0,4.16,3.17,3.88,0.177,0.0399,0.0066,0.0154,0.0095,0.0193,0.084,0.0049,0.0012,0.0272,0.0092,0.0049,0.0019,0.0034,0.0018,0.0015,0.0017,0.0051,0.00035,0.0033,0.00065,92.5,11.11,0.32%,0,4.16,1,0,0,65.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,2,-1,-4.900064613570492,6.967871862977992
5.0,4.6,0.0,2110.0,510.0,0.0,2060.0,81.0,23.0,4.0,0.0,53.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,1437.0,1371.0,89.0,1.06,20.0,0.0,0.15,0.015,42.0,10.0,320.0,6.0,41.0,0.0,4.17,3.65,2.0,0.168,0.0394,0.0097,0.0211,0.0127,0.0073,0.0335,0.0056,0.0014,0.0167,0.0066,0.0019,0.0017,0.0027,0.004,0.0023,0.0034,0.005,0.00049,0.0026,0.003,94.0,10.6,0.32%,0,4.17,1,0,0,66.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,6,-0.7259800500116871,-1.7062591320397134
5.0,3.4,0.0,1260.0,520.0,0.0,910.0,50.0,35.0,2.0,0.0,57.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,1435.0,1375.0,72.0,1.14,20.0,0.0,0.15,0.018,30.0,10.0,310.0,6.0,18.0,0.0,4.27,3.75,2.0,0.173,0.0375,0.0097,0.0204,0.0145,0.0089,0.0263,0.0056,0.0011,0.0159,0.0054,0.0018,0.0019,0.0026,0.0036,0.0024,0.0033,0.0045,0.00053,0.0035,0.0039,93.9,11.4,0.31%,0,4.27,0,0,1,60.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,0.19567430914061507,-1.0886928469250456
13.0,12.5,0.0,5520.0,1840.0,0.0,4170.0,235.0,95.0,0.0,0.0,163.0,0.0,0.0,20.0,0.0,0.0,0.0,10.0,1435.0,1362.0,143.0,1.25,52.0,0.0,0.49,0.018,42.0,14.0,1030.0,8.0,35.0,0.0,4.26,3.73,2.05,0.171,0.0348,0.0073,0.021,0.0136,0.0073,0.0222,0.0056,0.0014,0.011,0.0044,0.0015,0.0013,0.0024,0.003,0.002,0.0035,0.0032,0.0008,0.002,0.0037,93.9,12.54,0.29%,0,4.26,0,0,1,73.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,-1,7.307674439943943,0.309439641413859
10.3,9.9,0.0,4340.0,1540.0,0.0,3240.0,190.0,95.0,5.0,0.0,105.0,0.0,0.0,15.0,0.0,0.0,0.0,10.0,1425.0,1371.0,130.0,1.02,41.0,0.0,0.309,0.017,42.0,15.0,840.0,8.0,35.0,0.0,4.27,3.75,2.02,0.183,0.0354,0.0095,0.0211,0.0148,0.0096,0.0269,0.0056,0.0014,0.013,0.0053,0.0021,0.0018,0.0025,0.0034,0.0014,0.0035,0.0043,0.00071,0.0024,0.004,93.8,10.19,0.35%,0,4.27,0,0,1,54.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,8,4.194208370228184,-0.36173470855794726
6.0,5.9,0.0,2450.0,1440.0,0.0,1700.0,100.0,43.0,0.0,0.0,66.0,0.0,0.0,9.0,0.0,0.0,0.0,6.0,1432.0,1371.0,77.0,1.1,24.0,0.0,0.18,0.019,41.0,24.0,0.0,0.0,35.0,0.0,4.21,3.66,2.13,0.199,0.0383,0.0107,0.0263,0.0269,0.0057,0.0415,0.0056,0.0016,0.0147,0.0058,0.0021,0.0015,0.0028,0.0035,0.0027,0.0035,0.0048,0.00067,0.0017,0.0036,93.7,11.0,0.31%,0,4.21,0,0,1,61.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,0.5960057955362085,-1.6314580056388188
6.0,5.8,0.0,2330.0,940.0,0.0,1780.0,105.0,43.0,2.0,0.0,66.0,0.0,0.0,9.0,0.0,0.0,0.0,6.0,1428.0,1367.0,105.0,1.1,24.0,0.0,0.18,0.019,39.0,16.0,720.0,12.0,34.0,0.0,4.3,3.77,2.05,0.177,0.035,0.0091,0.0233,0.0175,0.0101,0.0323,0.0056,0.0021,0.0148,0.0056,0.0019,0.0016,0.003,0.0036,0.0031,0.0036,0.0038,0.00058,0.0013,0.0039,93.8,11.0,0.33%,0,4.3,0,0,1,61.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,2.3573462589650314,-1.0704420176448308
10.3,9.9,0.0,4290.0,1430.0,0.0,2920.0,182.0,80.0,0.0,0.0,116.0,0.0,0.0,15.0,0.0,0.0,0.0,10.0,1432.0,1370.0,119.0,1.13,41.0,0.0,0.309,0.02,42.0,14.0,1140.0,11.0,33.0,0.0,4.28,3.75,2.05,0.188,0.0332,0.0088,0.0246,0.0224,0.0094,0.0295,0.0056,0.0018,0.0138,0.0053,0.0018,0.0016,0.003,0.0035,0.003,0.0039,0.0043,0.00066,0.0012,0.0035,93.8,11.26,0.33%,0,4.28,0,0,1,62.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,-1,4.921157287100037,-0.3113702799848848
10.3,9.9,0.0,4320.0,1460.0,0.0,3000.0,185.0,90.0,12.0,0.0,102.0,0.0,0.0,16.0,0.0,0.0,0.0,10.0,1420.0,1374.0,116.0,0.99,41.0,0.0,0.31,0.011,42.0,14.0,1010.0,10.0,34.0,0.0,4.3,3.77,2.03,0.166,0.0358,0.0091,0.0221,0.0158,0.0117,0.0251,0.0056,0.0011,0.0129,0.0043,0.0018,0.0015,0.0028,0.0034,0.0027,0.0032,0.0053,0.00066,0.0012,0.0042,93.8,9.9,0.32%,0,4.3,0,0,1,46.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,-1,4.575931930549833,-0.0035297434721108536
